"temp","mltss","sludge_prod"
16.5,3250,2416.28238342377
16.5,3275,2411.13197771979
16.5,3300,2406.02730633127
16.5,3325,2400.96772733655
16.5,3350,2395.95351125534
16.5,3375,2390.98354748583
16.5,3400,2386.05766129685
16.5,3425,2381.17543988488
16.5,3450,2376.33658857466
16.5,3475,2371.54033615976
16.5,3500,2366.78661603894
16.5,3525,2362.07492966689
16.5,3550,2357.40481434487
16.5,3575,2352.77589237279
16.5,3600,2348.18773697934
16.5,3625,2343.63995702634
16.5,3650,2339.13214778841
16.5,3675,2334.66380948454
16.5,3700,2330.23471382162
16.5,3725,2325.84433918986
16.5,3750,2321.49231750921
16.5,3775,2317.17822664172
16.5,3800,2312.90170840063
16.5,3825,2308.66236273252
16.5,3850,2304.45979648077
16.5,3875,2300.29364506378
16.5,3900,2296.16347352793
16.5,3925,2292.06793130795
16.5,3950,2288.00973781176
16.5,3975,2283.98538286707
16.5,4000,2279.99555290307
16.6,2500,2586.09014245009
16.6,2525,2579.45225719168
16.6,2550,2572.8605661939
16.6,2575,2566.31637748354
16.6,2600,2559.82080612759
16.6,2625,2553.37479061524
16.6,2650,2546.9789946775
16.6,2675,2540.63400904978
16.6,2700,2534.34026638809
16.6,2725,2528.09810523421
16.6,2750,2521.9076995154
16.6,2775,2515.76919997109
16.6,2800,2509.68269932762
16.6,2825,2503.6480702013
16.6,2850,2497.66536985376
16.6,2875,2491.73443770532
16.6,2900,2485.85512081781
16.6,2925,2480.02722126052
16.6,2950,2474.25051305918
16.6,2975,2468.52484874457
16.6,3000,2462.84959943496
16.6,3025,2457.2248132279
16.6,3050,2451.65004312956
16.6,3075,2446.12482184069
16.6,3100,2440.64917835659
16.6,3125,2435.22235262461
16.6,3150,2429.84411051248
16.6,3175,2424.51404101512
16.6,3200,2419.23177530912
16.6,3225,2413.99688393018
16.6,3250,2408.80894409739
16.6,3275,2403.6676273008
16.6,3300,2398.57233911535
16.6,3325,2393.5228338742
16.6,3350,2388.51864299633
16.6,3375,2383.55925187579
16.6,3400,2378.64431264688
16.6,3425,2373.77344120368
16.6,3450,2368.94610924128
16.6,3475,2364.1619711425
16.6,3500,2359.42050351277
16.6,3525,2354.72136790428
16.6,3550,2350.06297443398
16.6,3575,2345.44829819147
16.6,3600,2340.87351824478
16.6,3625,2336.3393393148
16.6,3650,2331.84538214164
16.6,3675,2327.3912003818
16.6,3700,2322.97633540324
16.6,3725,2318.60046377612
16.6,3750,2314.26317176367
16.6,3775,2309.96396681674
16.6,3800,2305.70255471538
16.6,3825,2301.47846193029
16.6,3850,2297.29126584738
16.6,3875,2293.1407333689
16.6,3900,2289.02631723008
16.6,3925,2284.94768858586
16.6,3950,2280.90445848319
16.6,3975,2276.89624277701
16.6,4000,2272.92270561607
16.7,2500,2578.68671404023
16.7,2525,2572.02755187137
16.7,2550,2565.41695750504
16.7,2575,2558.85607755915
16.7,2600,2552.34585715404
16.7,2625,2545.88695705833
16.7,2650,2539.48002634592
16.7,2675,2533.12547489798
16.7,2700,2526.82362240827
16.7,2725,2520.57470070933
16.7,2750,2514.3787802828
16.7,2775,2508.23596922153
16.7,2800,2502.1462293551
16.7,2825,2496.10948979652
16.7,2850,2490.1256164215
16.7,2875,2484.1944483687
16.7,2900,2478.31577498305
16.7,2925,2472.4893481616
16.7,2950,2466.71490126004
16.7,2975,2460.99213758966
16.7,3000,2455.32075543665
16.7,3025,2449.70035067648
16.7,3050,2444.13066356602
16.7,3075,2438.6112135751
16.7,3100,2433.14169969015
16.7,3125,2427.72160743715
16.7,3150,2422.35082642516
16.7,3175,2417.02861307576
16.7,3200,2411.75469595336
16.7,3225,2406.52863992068
16.7,3250,2401.35012186697
16.7,3275,2396.21832637505
16.7,3300,2391.13320493479
16.7,3325,2386.09422204794
16.7,3350,2381.10089752465
16.7,3375,2376.15284321631
16.7,3400,2371.24948351878
16.7,3425,2366.39050017873
16.7,3450,2361.57560557185
16.7,3475,2356.80323253917
16.7,3500,2352.0748982888
16.7,3525,2347.38927323497
16.7,3550,2342.74541955467
16.7,3575,2338.14265446496
16.7,3600,2333.5823532639
16.7,3625,2329.06475165622
16.7,3650,2324.58156730034
16.7,3675,2320.14321253097
16.7,3700,2315.74317914413
16.7,3725,2311.38230932546
16.7,3750,2307.06017289488
16.7,3775,2302.77635804271
16.7,3800,2298.53045350307
16.7,3825,2294.32206996801
16.7,3850,2290.15078890023
16.7,3875,2286.0162239464
16.7,3900,2281.91795055897
16.7,3925,2277.85612058686
16.7,3950,2273.82879469083
16.7,3975,2269.84491732683
16.7,4000,2265.88023772555
16.8,2500,2571.26277725444
16.8,2525,2564.5846016162
16.8,2550,2557.95723844827
16.8,2575,2551.38160584213
16.8,2600,2544.85853455602
16.8,2625,2538.38853979575
16.8,2650,2531.97209797943
16.8,2675,2525.60950902656
16.8,2700,2519.30100681993
16.8,2725,2513.04667366469
16.8,2750,2506.84659761245
16.8,2775,2500.70077680429
16.8,2800,2494.60901124636
16.8,2825,2488.57123066108
16.8,2850,2482.58735976585
16.8,2875,2476.65703325024
16.8,2900,2470.78004187841
16.8,2925,2464.95610152623
16.8,2950,2459.18489633829
16.8,2975,2453.46609567945
16.8,3000,2447.79933912886
16.8,3025,2442.18425765861
16.8,3050,2436.6204658947
16.8,3075,2431.10754074365
16.8,3100,2425.64510833573
16.8,3125,2420.2327528788
16.8,3150,2414.86999844711
16.8,3175,2409.55648185182
16.8,3200,2404.29164196043
16.8,3225,2399.07512556471
16.8,3250,2393.90647262898
16.8,3275,2388.78523941188
16.8,3300,2383.71070229193
16.8,3325,2378.68311397509
16.8,3350,2373.70133633531
16.8,3375,2368.76513870488
16.8,3400,2363.87406064678
16.8,3425,2359.02764696839
16.8,3450,2354.22463389568
16.8,3475,2349.46698564556
16.8,3500,2344.75222711228
16.8,3525,2340.07954683462
16.8,3550,2335.44965218553
16.8,3575,2330.86176135269
16.8,3600,2326.31526996673
16.8,3625,2321.80994932411
16.8,3650,2317.34522789604
16.8,3675,2312.92076769807
16.8,3700,2308.53597428691
16.8,3725,2304.19063230933
16.8,3750,2299.88532488073
16.8,3775,2295.61642685791
16.8,3800,2291.3862024285
16.8,3825,2287.19397896532
16.8,3850,2283.03893894434
16.8,3875,2278.92490819639
16.8,3900,2274.83909556454
16.8,3925,2270.79344169009
16.8,3950,2266.78343069575
16.8,3975,2262.80870413448
16.8,4000,2258.86884009923
16.9,2500,2563.8206728227
16.9,2525,2557.12563196875
16.9,2550,2550.48349209711
16.9,2575,2543.89502290532
16.9,2600,2537.36082688696
16.9,2625,2530.88135335787
16.9,2650,2524.45694560818
16.9,2675,2518.08776253155
16.9,2700,2511.77397456557
16.9,2725,2505.51560788051
16.9,2750,2499.31262690446
16.9,2775,2493.16493806782
16.9,2800,2487.07239165041
16.9,2825,2481.03479706273
16.9,2850,2475.0519254412
16.9,2875,2469.12348072092
16.9,2900,2463.24919615845
16.9,2925,2457.42872006366
16.9,2950,2451.66170386791
16.9,2975,2445.94778883949
16.9,3000,2440.28657550482
16.9,3025,2434.67776199323
16.9,3050,2429.12065439636
16.9,3075,2423.61509251875
16.9,3100,2418.16055637247
16.9,3125,2412.75639413767
16.9,3150,2407.40274804184
16.9,3175,2402.09858101834
16.9,3200,2396.84360550127
16.9,3225,2391.63737992564
16.9,3250,2386.47969003483
16.9,3275,2381.36925775759
16.9,3300,2376.30642819251
16.9,3325,2371.29046403236
16.9,3350,2366.3208666012
16.9,3375,2361.39719155656
16.9,3400,2356.51895629416
16.9,3425,2351.68569305783
16.9,3450,2346.89662871538
16.9,3475,2342.15376772948
16.9,3500,2337.45107804393
16.9,3525,2332.79302102841
16.9,3550,2328.17764534518
16.9,3575,2323.60440625887
16.9,3600,2319.07294077532
16.9,3625,2314.58276313339
16.9,3650,2310.13337759448
16.9,3675,2305.72448490938
16.9,3700,2301.35534749402
16.9,3725,2297.02603528102
16.9,3750,2292.73565682223
16.9,3775,2288.48393111316
16.9,3800,2284.2704457934
16.9,3825,2280.09475538204
16.9,3850,2275.95648127818
16.9,3875,2271.85504449331
16.9,3900,2267.79033742598
16.9,3925,2263.7613087462
16.9,3950,2259.76906992198
16.9,3975,2255.81163025445
16.9,4000,2251.88917036907
17,2500,2556.36262583553
17,2525,2549.65273017861
17,2550,2542.99771457473
17,2575,2536.39810783405
17,2600,2529.85445623016
17,2625,2523.36706254701
17,2650,2516.93613907343
17,2675,2510.56180419576
17,2700,2504.24408969424
17,2725,2497.98295577122
17,2750,2491.77829052506
17,2775,2485.62996242324
17,2800,2479.53769402699
17,2825,2473.50137458949
17,2850,2467.5205718323
17,2875,2461.5950484379
17,2900,2455.7244446656
17,2925,2449.90839083046
17,2950,2444.14650420812
17,2975,2438.4383786733
17,3000,2432.7835943969
17,3025,2427.1817174016
17,3050,2421.63230966255
17,3075,2416.13489526624
17,3100,2410.68903535181
17,3125,2405.29425400345
17,3150,2399.95007407798
17,3175,2394.65602004727
17,3200,2389.41159268901
17,3225,2384.21634755568
17,3250,2379.06977410093
17,3275,2373.97128236241
17,3300,2368.92067442733
17,3325,2363.91718073223
17,3350,2358.96040394441
17,3375,2354.04986710789
17,3400,2349.18507188302
17,3425,2344.36501071
17,3450,2339.59084731259
17,3475,2334.86037542936
17,3500,2330.17375787116
17,3525,2325.53050476076
17,3550,2320.93012777693
17,3575,2316.37217528626
17,3600,2311.85617176283
17,3625,2307.38159905102
17,3650,2302.94818823022
17,3675,2298.55489838629
17,3700,2294.20255008596
17,3725,2289.88972604533
17,3750,2285.61560595014
17,3775,2281.38050898173
17,3800,2277.18401109169
17,3825,2273.0258799974
17,3850,2268.90829645371
17,3875,2264.81982297172
17,3900,2260.77266529797
17,3925,2256.76160983312
17,3950,2252.78632138816
17,3975,2248.8465611308
17,4000,2244.94185385716
17.1,2500,2548.89072012376
17.1,2525,2542.16786290578
17.1,2550,2535.50168906732
17.1,2575,2528.89267082557
17.1,2600,2522.3411256954
17.1,2625,2515.84731917989
17.1,2650,2509.41131608492
17.1,2675,2503.03308508581
17.1,2700,2496.71282041045
17.1,2725,2490.45014215499
17.1,2750,2484.24499419983
17.1,2775,2478.09714297833
17.1,2800,2472.00632697358
17.1,2825,2465.97225250255
17.1,2850,2459.99458321732
17.1,2875,2454.07296159711
17.1,2900,2448.20700557836
17.1,2925,2442.39631107495
17.1,2950,2436.64045426673
17.1,2975,2430.9389912636
17.1,3000,2425.29149609349
17.1,3025,2419.69748201844
17.1,3050,2414.15647737487
17.1,3075,2408.66802741846
17.1,3100,2403.23162117443
17.1,3125,2397.84677614696
17.1,3150,2392.51299428065
17.1,3175,2387.22978592969
17.1,3200,2381.99662688845
17.1,3225,2376.81303886901
17.1,3250,2371.67850562104
17.1,3275,2366.59252525795
17.1,3300,2361.55458100936
17.1,3325,2356.56419231752
17.1,3350,2351.62090142391
17.1,3375,2346.72406021017
17.1,3400,2341.87329749253
17.1,3425,2337.06808365131
17.1,3450,2332.30791432115
17.1,3475,2327.59234661806
17.1,3500,2322.92079729607
17.1,3525,2318.29285938792
17.1,3550,2313.70802345276
17.1,3575,2309.16589333413
17.1,3600,2304.66577596911
17.1,3625,2300.20741449534
17.1,3650,2295.79025767388
17.1,3675,2291.41382711687
17.1,3700,2287.07835265225
17.1,3725,2282.7822785193
17.1,3750,2278.52533226095
17.1,3775,2274.30684124702
17.1,3800,2270.12746479003
17.1,3825,2265.98515423049
17.1,3850,2261.88250567705
17.1,3875,2257.81394377184
17.1,3900,2253.78642228938
17.1,3925,2249.79315881693
17.1,3950,2245.83585551844
17.1,3975,2241.91411216259
17.1,4000,2238.02751141645
17.2,2500,2541.40690671342
17.2,2525,2534.6729086105
17.2,2550,2527.99722620279
17.2,2575,2521.38040974179
17.2,2600,2514.82251765025
17.2,2625,2508.32369245883
17.2,2650,2501.88399320596
17.2,2675,2495.50330237865
17.2,2700,2489.18154440945
17.2,2725,2482.91854968999
17.2,2750,2476.71405837812
17.2,2775,2470.56778730982
17.2,2800,2464.47947352566
17.2,2825,2458.44871789191
17.2,2850,2452.47516734736
17.2,2875,2446.55841800911
17.2,2900,2440.69804852301
17.2,2925,2434.893622022
17.2,2950,2429.14468234012
17.2,2975,2423.45076028832
17.2,3000,2417.81137811969
17.2,3025,2412.22609217407
17.2,3050,2406.69426196674
17.2,3075,2401.21552793065
17.2,3100,2395.78947312093
17.2,3125,2390.41512895873
17.2,3150,2385.09229150476
17.2,3175,2379.82083325117
17.2,3200,2374.59963066677
17.2,3225,2369.42839869044
17.2,3250,2364.30654821749
17.2,3275,2359.23362710181
17.2,3300,2354.20909328591
17.2,3325,2349.23242667124
17.2,3350,2344.30311602326
17.2,3375,2339.42063060807
17.2,3400,2334.58447748547
17.2,3425,2329.79413826802
17.2,3450,2325.04908666179
17.2,3475,2320.34888426426
17.2,3500,2315.69258359172
17.2,3525,2311.08052986404
17.2,3550,2306.51207294965
17.2,3575,2301.98609751327
17.2,3600,2297.50249243811
17.2,3625,2293.06077898716
17.2,3650,2288.65852092451
17.2,3675,2284.30006600483
17.2,3700,2279.98179250759
17.2,3725,2275.70308306228
17.2,3750,2271.46363954508
17.2,3775,2267.26330528113
17.2,3800,2263.1016791548
17.2,3825,2258.97808373384
17.2,3850,2254.89216075292
17.2,3875,2250.84389858264
17.2,3900,2246.83236342473
17.2,3925,2242.85729460059
17.2,3950,2238.918278438
17.2,3975,2235.01489870131
17.2,4000,2231.14675143789
17.3,2500,2533.91311284989
17.3,2525,2527.16964269269
17.3,2550,2520.48619087968
17.3,2575,2513.862991847
17.3,2600,2507.3001568565
17.3,2625,2500.79770689923
17.3,2650,2494.35557979014
17.3,2675,2487.97363700287
17.3,2700,2481.65170312879
17.3,2725,2475.38950221799
17.3,2750,2469.18680036031
17.3,2775,2463.04321722406
17.3,2800,2456.95840611524
17.3,2825,2450.93198054118
17.3,2850,2444.96349272331
17.3,2875,2439.05258436422
17.3,2900,2433.19871943869
17.3,2925,2427.40144072302
17.3,2950,2421.66029489874
17.3,2975,2415.97473599517
17.3,3000,2410.34430585353
17.3,3025,2404.76845227565
17.3,3050,2399.24665118876
17.3,3075,2393.77841545028
17.3,3100,2388.36317291321
17.3,3125,2382.99981239702
17.3,3150,2377.68964468137
17.3,3175,2372.43014003393
17.3,3200,2367.22155340823
17.3,3225,2362.0632886314
17.3,3250,2356.95477904731
17.3,3275,2351.89558539055
17.3,3300,2346.88506764264
17.3,3325,2341.92271841588
17.3,3350,2337.00819398153
17.3,3375,2332.14045672307
17.3,3400,2327.31946964165
17.3,3425,2322.54451525556
17.3,3450,2317.81517918112
17.3,3475,2313.13087328492
17.3,3500,2308.49105990528
17.3,3525,2303.89530693751
17.3,3550,2299.34310558068
17.3,3575,2294.83383943421
17.3,3600,2290.36714514338
17.3,3625,2285.94251396424
17.3,3650,2281.56030964876
17.3,3675,2277.21629607787
17.3,3700,2272.91596752084
17.3,3725,2268.65468929286
17.3,3750,2264.43308064879
17.3,3775,2260.25068319379
17.3,3800,2256.10835036504
17.3,3825,2252.00170014631
17.3,3850,2247.93422531073
17.3,3875,2243.90418519139
17.3,3900,2239.9110919317
17.3,3925,2235.95463839651
17.3,3950,2232.0341941586
17.3,3975,2228.1416201873
17.3,4000,2224.30013998832
17.4,2500,2526.4110996524
17.4,2525,2519.65978039075
17.4,2550,2512.97004883434
17.4,2575,2506.34196757679
17.4,2600,2499.77557399941
17.4,2625,2493.27082189658
17.4,2650,2486.82755074992
17.4,2675,2480.44553715137
17.4,2700,2474.12459870118
17.4,2725,2467.8643660823
17.4,2750,2461.66449087693
17.4,2775,2455.52462428347
17.4,2800,2449.44435783025
17.4,2825,2443.4232281624
17.4,2850,2437.46080680357
17.4,2875,2431.55660766063
17.4,2900,2425.71014206166
17.4,2925,2419.92090471419
17.4,2950,2414.18837628035
17.4,2975,2408.51188078135
17.4,3000,2402.89133105755
17.4,3025,2397.32561305425
17.4,3050,2391.81470733978
17.4,3075,2386.35768893255
17.4,3100,2380.95412634815
17.4,3125,2375.60346511606
17.4,3150,2370.30514968875
17.4,3175,2365.05862368996
17.4,3200,2359.86332947014
17.4,3225,2354.71871302123
17.4,3250,2349.62439866226
17.4,3275,2344.57929480527
17.4,3300,2339.58340116737
17.4,3325,2334.63595755009
17.4,3350,2329.73645821959
17.4,3375,2324.88434581366
17.4,3400,2320.07907855274
17.4,3425,2315.32012228197
17.4,3450,2310.60696726053
17.4,3475,2305.93931368208
17.4,3500,2301.31590485614
17.4,3525,2296.7377308814
17.4,3550,2292.20193642447
17.4,3575,2287.70968280492
17.4,3600,2283.26039484073
17.4,3625,2278.85343040306
17.4,3650,2274.48791838218
17.4,3675,2270.16368837502
17.4,3700,2265.8802474892
17.4,3725,2261.6370708338
17.4,3750,2257.43368614234
17.4,3775,2253.26961595985
17.4,3800,2249.14442945685
17.4,3825,2245.05764145456
17.4,3850,2241.0088096244
17.4,3875,2236.99760587904
17.4,3900,2233.02322510784
17.4,3925,2229.08560279153
17.4,3950,2225.18418005605
17.4,3975,2221.31853519983
17.4,4000,2217.48824522559
17.5,2500,2518.90254649852
17.5,2525,2512.1449579896
17.5,2550,2505.450373372
17.5,2575,2498.81882413082
17.5,2600,2492.25023292805
17.5,2625,2485.74444984727
17.5,2650,2479.301261235
17.5,2675,2472.92039708197
17.5,2700,2466.60154317794
17.5,2725,2460.34427949857
17.5,2750,2454.14837076564
17.5,2775,2448.01323829928
17.5,2800,2441.93848019551
17.5,2825,2435.92362127712
17.5,2850,2429.96817237845
17.5,2875,2424.07160663483
17.5,2900,2418.23341526127
17.5,2925,2412.45305643687
17.5,2950,2406.72998443691
17.5,2975,2401.0636446935
17.5,3000,2395.45345128519
17.5,3025,2389.89867876064
17.5,3050,2384.39874540534
17.5,3075,2378.95433500444
17.5,3100,2373.56315530081
17.5,3125,2368.22529782998
17.5,3150,2362.94018106271
17.5,3175,2357.70726453958
17.5,3200,2352.52586636045
17.5,3225,2347.39551518365
17.5,3250,2342.31562883567
17.5,3275,2337.28561377004
17.5,3300,2332.30488729333
17.5,3325,2327.37297667265
17.5,3350,2322.48907312266
17.5,3375,2317.65308448145
17.5,3400,2312.86413021706
17.5,3425,2308.12085418127
17.5,3450,2303.42522369829
17.5,3475,2298.7742449507
17.5,3500,2294.1682046904
17.5,3525,2289.60641833353
17.5,3550,2285.08884188438
17.5,3575,2280.61447960015
17.5,3600,2276.18297875217
17.5,3625,2271.79383058069
17.5,3650,2267.44651137198
17.5,3675,2263.14043845312
17.5,3700,2258.87657601223
17.5,3725,2254.65088516925
17.5,3750,2250.4661168071
17.5,3775,2246.32077621572
17.5,3800,2242.21440475373
17.5,3825,2238.14649598689
17.5,3850,2234.1167665354
17.5,3875,2230.12520713266
17.5,3900,2226.1693455685
17.5,3925,2222.25094802058
17.5,3950,2218.36879716771
17.5,3975,2214.52250561221
17.5,4000,2210.71161763876
17.6,2500,2511.38913362137
17.6,2525,2504.62673904739
17.6,2550,2497.92874132255
17.6,2575,2491.29506403592
17.6,2600,2484.7255491368
17.6,2625,2478.2199714393
17.6,2650,2471.77804422731
17.6,2675,2465.39944987696
17.6,2700,2459.08379360987
17.6,2725,2452.83067547712
17.6,2750,2446.63964523196
17.6,2775,2440.51024260879
17.6,2800,2434.44196522431
17.6,2825,2428.43430038557
17.6,2850,2422.48671658515
17.6,2875,2416.59867064225
17.6,2900,2410.76965619606
17.6,2925,2404.99903963697
17.6,2950,2399.28618039019
17.6,2975,2393.63062085977
17.6,3000,2388.03175029741
17.6,3025,2382.48898381829
17.6,3050,2377.00167917278
17.6,3075,2371.5692898922
17.6,3100,2366.19105945647
17.6,3125,2360.86683393027
17.6,3150,2355.59558698932
17.6,3175,2350.37685013926
17.6,3200,2345.21005375625
17.6,3225,2340.09458929504
17.6,3250,2335.02993069771
17.6,3275,2330.0154062043
17.6,3300,2325.05049102558
17.6,3325,2320.13460926738
17.6,3350,2315.26717176615
17.6,3375,2310.44762697191
17.6,3400,2305.6754079871
17.6,3425,2300.94972323314
17.6,3450,2296.27072396811
17.6,3475,2291.63749335349
17.6,3500,2287.04872279931
17.6,3525,2282.50441817334
17.6,3550,2278.00509326551
17.6,3575,2273.54883730821
17.6,3600,2269.13556219365
17.6,3625,2264.76483166354
17.6,3650,2260.43610367322
17.6,3675,2256.14883956489
17.6,3700,2251.90247122581
17.6,3725,2247.69678688597
17.6,3750,2243.53100377779
17.6,3775,2239.4047653428
17.6,3800,2235.31751605897
17.6,3825,2231.26771782704
17.6,3850,2227.25847115257
17.6,3875,2223.28534263962
17.6,3900,2219.35001866521
17.6,3925,2215.45116535627
17.6,3950,2211.58863101447
17.6,3975,2207.76204448076
17.6,4000,2203.97078214036
17.7,2500,2503.87241349631
17.7,2525,2497.10664734018
17.7,2550,2490.40659537156
17.7,2575,2483.77209013295
17.7,2600,2477.20289565783
17.7,2625,2470.69874675897
17.7,2650,2464.25920907981
17.7,2675,2457.88397933818
17.7,2700,2451.5725967434
17.7,2725,2445.32460433771
17.7,2750,2439.13949015491
17.7,2775,2433.01679400815
17.7,2800,2426.95593546978
17.7,2825,2420.95637515593
17.7,2850,2415.01755011491
17.7,2875,2409.13888390085
17.7,2900,2403.31982166222
17.7,2925,2397.55966992368
17.7,2950,2391.85792652436
17.7,2975,2386.21395181082
17.7,3000,2380.62717089098
17.7,3025,2375.09686968472
17.7,3050,2369.62252205414
17.7,3075,2364.20351770229
17.7,3100,2358.83920824993
17.7,3125,2353.52899147582
17.7,3150,2348.27224384994
17.7,3175,2343.06838872502
17.7,3200,2337.91674569263
17.7,3225,2332.81679970874
17.7,3250,2327.76791748308
17.7,3275,2322.76948729003
17.7,3300,2317.82082941701
17.7,3325,2312.92184650436
17.7,3350,2308.07107827704
17.7,3375,2303.26860110889
17.7,3400,2298.51307794389
17.7,3425,2293.80503172344
17.7,3450,2289.14422516794
17.7,3475,2284.52854601539
17.7,3500,2279.95818264981
17.7,3525,2275.4327277281
17.7,3550,2270.95112997683
17.7,3575,2266.51432906574
17.7,3600,2262.1189206108
17.7,3625,2257.76460580958
17.7,3650,2253.45713450815
17.7,3675,2249.18899110994
17.7,3700,2244.961885832
17.7,3725,2240.7753548341
17.7,3750,2236.62928692288
17.7,3775,2232.52216979371
17.7,3800,2228.45451065063
17.7,3825,2224.42551389872
17.7,3850,2220.43470750212
17.7,3875,2216.48162190851
17.7,3900,2212.56916921472
17.7,3925,2208.68680167214
17.7,3950,2204.84417018247
17.7,3975,2201.03765179869
17.7,4000,2197.26627774829
17.8,2500,2496.35390449164
17.8,2525,2489.5861742239
17.8,2550,2482.88534889344
17.8,2575,2476.25127130317
17.8,2600,2469.6836046057
17.8,2625,2463.18197977113
17.8,2650,2456.74600788349
17.8,2675,2450.37522471222
17.8,2700,2444.06915566322
17.8,2725,2437.82728714301
17.8,2750,2431.64909849935
17.8,2775,2425.5340262155
17.8,2800,2419.48150790674
17.8,2825,2413.4909844661
17.8,2850,2407.56173238681
17.8,2875,2401.69325158066
17.8,2900,2395.88497195496
17.8,2925,2390.13618203291
17.8,2950,2384.44627672466
17.8,2975,2378.81461658379
17.8,3000,2373.2410068094
17.8,3025,2367.72357193155
17.8,3050,2362.26289250422
17.8,3075,2356.85793846689
17.8,3100,2351.50806056977
17.8,3125,2346.21264243592
17.8,3150,2340.97091354993
17.8,3175,2335.78266117712
17.8,3200,2330.64684397946
17.8,3225,2325.56298077319
17.8,3250,2320.53057590985
17.8,3275,2315.54868694208
17.8,3300,2310.61702825122
17.8,3325,2305.73489264503
17.8,3350,2300.90167785943
17.8,3375,2296.11679225297
17.8,3400,2291.37972179165
17.8,3425,2286.68977201234
17.8,3450,2282.04644049811
17.8,3475,2277.44914683594
17.8,3500,2272.89729425234
17.8,3525,2268.38994794773
17.8,3550,2263.92781491877
17.8,3575,2259.50906224648
17.8,3600,2255.13366045944
17.8,3625,2250.80092561706
17.8,3650,2246.51046478089
17.8,3675,2242.2617282127
17.8,3700,2238.05407039905
17.8,3725,2233.88726684898
17.8,3750,2229.76063110881
17.8,3775,2225.67359463487
17.8,3800,2221.63186441337
17.8,3825,2217.61689120715
17.8,3850,2213.64595233398
17.8,3875,2209.71316776646
17.8,3900,2205.81724087261
17.8,3925,2201.95838293623
17.8,3950,2198.1359407839
17.8,3975,2194.34946100189
17.8,4000,2190.59850944566
17.9,2500,2488.83507047864
17.9,2525,2482.06664383677
17.9,2550,2475.36637683593
17.9,2575,2468.73394282607
17.9,2600,2462.16897183853
17.9,2625,2455.6710365587
17.9,2650,2449.23967061438
17.9,2675,2442.87438695007
17.9,2700,2436.57464364255
17.9,2725,2430.33989201802
17.9,2750,2424.16955447903
17.9,2775,2418.0630385423
17.9,2800,2412.019747141
17.9,2825,2406.0390464904
17.9,2850,2400.12030760514
17.9,2875,2394.26290689497
17.9,2900,2388.4661851732
17.9,2925,2382.72950715419
17.9,2950,2377.05219562535
17.9,2975,2371.43361031868
17.9,3000,2365.87310031307
17.9,3025,2360.37001717441
17.9,3050,2354.92352085578
17.9,3075,2349.5334489247
17.9,3100,2344.19866599011
17.9,3125,2338.91868609221
17.9,3150,2333.69286828629
17.9,3175,2328.5205652916
17.9,3200,2323.40113872728
17.9,3225,2318.3339549647
17.9,3250,2313.31838112462
17.9,3275,2308.35380547955
17.9,3300,2303.4395824246
17.9,3325,2298.57524814748
17.9,3350,2293.75981123489
17.9,3375,2288.99305706596
17.9,3400,2284.27422680055
17.9,3425,2279.6027665873
17.9,3450,2274.97777335288
17.9,3475,2270.39959464638
17.9,3500,2265.86794905771
17.9,3525,2261.37893781283
17.9,3550,2256.93564266718
17.9,3575,2252.53629548799
17.9,3600,2248.18036298138
17.9,3625,2243.86727376194
17.9,3650,2239.59549330034
17.9,3675,2235.36668877324
17.9,3700,2231.17993977287
17.9,3725,2227.03317723037
17.9,3750,2222.92645060053
17.9,3775,2218.85972373604
17.9,3800,2214.83202968791
17.9,3825,2210.84308568313
17.9,3850,2206.89275591198
17.9,3875,2202.97880197418
17.9,3900,2199.10485070735
17.9,3925,2195.26639955959
17.9,3950,2191.46438488873
17.9,3975,2187.6984662544
17.9,4000,2183.97016528996
18,2500,2481.31733183959
18,2525,2474.54952182974
18,2550,2467.85100461385
18,2575,2461.22139711381
18,2600,2454.66028485329
18,2625,2448.16711158835
18,2650,2441.74141331107
18,2675,2435.38264056706
18,2700,2429.09021156915
18,2725,2422.86352733738
18,2750,2416.70200352037
18,2775,2410.60492939611
18,2800,2404.57173606452
18,2825,2398.60175370026
18,2850,2392.69431647149
18,2875,2386.84875814529
18,2900,2381.06440696183
18,2925,2375.34067623778
18,2950,2369.67636917396
18,2975,2364.07183960672
18,3000,2358.52555290582
18,3025,2353.03708628605
18,3050,2347.60577005139
18,3075,2342.2309211174
18,3100,2336.91185314056
18,3125,2331.64797089076
18,3150,2326.43853761711
18,3175,2321.28291945059
18,3200,2316.1804625046
18,3225,2311.13051707679
18,3250,2306.13244208717
18,3275,2301.18559843216
18,3300,2296.28916792688
18,3325,2291.44308192407
18,3350,2286.64616691258
18,3375,2281.89787711217
18,3400,2277.19795070252
18,3425,2272.54543877557
18,3450,2267.93949196896
18,3475,2263.38059399031
18,3500,2258.8671942957
18,3525,2254.3988419267
18,3550,2249.97531361993
18,3575,2245.59573357206
18,3600,2241.25953983483
18,3625,2236.96667233385
18,3650,2232.715992082
18,3675,2228.50729472096
18,3700,2224.34460131155
18,3725,2220.2133139914
18,3750,2216.12709514764
18,3775,2212.08074242017
18,3800,2208.0736820907
18,3825,2204.10548534818
18,3850,2200.17561613755
18,3875,2196.28365506396
18,3900,2192.42902733552
18,3925,2188.61136886345
18,3950,2184.84239162997
18,3975,2181.08493590282
18,4000,2177.37529109444
18.1,2500,2473.80205712414
18.1,2525,2467.03600868008
18.1,2550,2460.34055693118
